publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-26T03:06:31Z,Eka Muhamad,GAMA menang,0
2023-10-26T03:02:26Z,Remigius Stefanus Lite,Siap menangkan GP_Maafud untuk Indonesia Unggul 🇮🇩🇮🇩,0
2023-10-26T03:00:33Z,Aji Saka,Kalau menjabat dengan cara jalan kotor. Dia tidak akan berani menindak orang orang yang kotor.<br>Sebab dia sendiri juga kotor. Rusaklah tatanan bangsa kita. Rakyat harus mengadu kemana. <br>Harapan sya hanya pada Pak Ganjar dan Pak Mahfud <br>Sya berusaha dan berdoa semoga Pak Ganjar menang,0
2023-10-26T02:59:45Z,alvionita lee,pk ganjar  aku pingin  menang. semoga  rakyat  indonesia  pinterr  cerdas  pilih  yg py integritas  bkn yg mau cobain,0
2023-10-26T02:59:03Z,Mukibul palsu,MENANGIS YA🤣🤣🤣,0
2023-10-26T02:58:30Z,Ciprutt Ciprutt,d antara 3 Paslon yg menang,0
2023-10-26T02:57:05Z,123 paryati,semoga menang ganjar mahfud,0
2023-10-26T02:55:22Z,Heri Supriyanto,Pdip joss,0
2023-10-26T02:55:07Z,Heri Supriyanto,Ganjar joss,0
2023-10-26T02:53:47Z,Danis Syabana,Di urusin dlu Jawa Tengah.ben warga makmur.dlan tambah ancur golet gawean lulusan SMK angell pooll,0
2023-10-26T02:51:43Z,Isnaini,👍👍👍yes,0
2023-10-26T02:51:08Z,Josef Noertjahjono,Ya Ganjar Pranowo dan Mahfud MD Ok,0
2023-10-26T02:50:43Z,Rudy Wijaya,Ini Baru Pak Ganjar ..Gaspoolll,0
2023-10-26T02:49:49Z,Martana Galink,Jadi ingat pemilu 2004 ... waktu itu pak SBY di julid in oleh PDIP ...eh malah menang.. apakah ini akan terjadi di pemilu sekarang ? ...kita tunggu hasilnya,0
2023-10-26T02:49:43Z,Tumini Tumini,"Bismillah,semoga menang PK Ganjar,di Indonesia masih lebih banyak masyarakat yg baik,untuk memilih pemimpin yg baik.",0
