publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-07T13:24:56Z,@yenisusyaneri5342,Yg satu dibalik layar karna operator pegang laptop haha,1
2023-12-07T13:24:52Z,@rowiebaru6347,Para pemuda yang bertanya pada cak Imin dan prof Mahfud kelihatan nya lebih pinter dari gibran,0
2023-12-07T13:24:30Z,@dikidermawan4959,Org pintar dan cerdas pasti pilih no 3 ..   <br>   Gibran lagi gemeteran tdk puya maluu baru undangan kayak gni tdk bs menghargai undangan... Cobak undangan makan2 wisataa palig depn 😂😂😂😂 apa lgi kluar negri palig depan tragis tdk puya otak,0
2023-12-07T13:22:48Z,@rmdh8129,"Si gibran ini tidak butuh dukungan rakyat, soalnya dia banyak dukungan di dunia maya, buzzer² laknat bergentayangan. <br>Jadi di TPS nanti mari kita pilih Capres berkualitas, intelek rekam jejak jelas dgn gagasan brilian. AMIN",0
2023-12-07T13:21:38Z,@rullycahyadi1139,Bapa aku takut 😭😭.<br>Siapa yaa??,0
2023-12-07T13:20:23Z,@bambangharianto1244,Anak presiden mana nih kok yg berani datang cuma cak Imin dan pak Mahfud aja apa gara gara kebanyakan asam sulfat jadi gak bisa datang😂😂😂😂,0
2023-12-07T13:19:58Z,@Sahih6789,Ketidak ikut sertaan Gibran dalam Debat Cawapres ini sudah menjelaskan bahwa Gibran tidak layak maju sebagai Cawapres. Aduh kok bisa lolos sih ini bocah?,1
2023-12-07T13:19:18Z,@byunsbh2766,"Tenang saja pak Mahfud, Tenang saja pak Imin....saya sudah di depan tv untuk liat debat",0
2023-12-07T13:18:47Z,@bpkfaris1670,Kalau lapangan kerja susah ya jadi pengusaha aja bro....,0
2023-12-07T13:17:35Z,@user-fq3bv8zg9e,Bisnisman agro industri.mantab,0
2023-12-07T13:16:20Z,@agungwahyono2553,Gibran bisu,0
2023-12-07T13:15:56Z,@luciusverus480,klo ada gibran hadir paling membahas memperbanyak asam sulfatt🤣🤣🤣🤣,1
2023-12-07T13:15:30Z,@faizalfuad7354,paslon no 1 &amp; 3 <br>pada akhirnya di prank KPU😅<br>🤣🤣🤣<br>paslon no 2 yg menang. 😅<br><br>Ayo taruhan sama saya. <br>selagi bapaknya masih menjabat sebagai presiden. paslon lain gk akan menang.😅,0
2023-12-07T13:14:53Z,@baragrafika6044,"Mana gibran, kok yang ada gielbran😂",0
2023-12-07T13:12:48Z,@ReyhanParfume,Cawapres katanya ada 3....bohong ah yang saya lihat ada 2...,0
2023-12-07T13:12:39Z,@AhmadAli-os8im,Masalah Rohingya gmna pa,0
2023-12-07T13:12:29Z,@saipuddinsaipuddin652,Gus Muhaimin mimang cerdas,0
2023-12-07T13:12:29Z,@slmediaku,Kenapa ya kalau kita ketik belimbing sayur di google pencari kok yang muncul mas gibran😂😂😂,0
2023-12-07T13:11:18Z,@nadilaputri8976,Gibran mana bos,0
2023-12-07T13:11:14Z,@ZahraElvania-vv2uj,Mantap jawaban oak mahfud langsung tepat sasaran dan mudah dimengerti,0
2023-12-07T13:11:11Z,@user-qo7wv7bm9z,"Di Sumut ,Langkat banyak ex PTPN digarap oknum oknum mafia tanah coba kebalikan itu ke rakyat secara adil pasti ada perputaran ekonomi di Situ",0
2023-12-07T13:11:03Z,@user-ml9bo3pg2l,Kira-kira kalau Gibran ada apa jawabannya yaaa,0
2023-12-07T13:10:45Z,@FathurStarlitle-de3fp,Klu masalah hukum nda bisa debat seperti ini A m i n... Yes<br>....,0
2023-12-07T13:09:59Z,@krissoppo2119,Mahfud pilihan kita,0
2023-12-07T13:09:55Z,@khoiru_ummah,Coba klo capresnya prof mahfud cawapresnya cak imin 🎉🎉🎉,0
2023-12-07T13:09:40Z,@teritristiandi1011,"saya awalnya sangat yakin pilih no 2. tapi di sini saya mulai gak yakin mau pilih no 2. cawapresnya kemana. meskipun gak di undang, harusnya mengajukan diri untuk hadir. soalnya semua orang pasti pengen denger gagasan nya <br>apalagi kalo di undang tapi gak datang. <br>tapi mungkin berhalangan hadir karena ada sesuatu kepentingan yg gak bisa di tinggalkan.  mudah&quot;an aja kayak gitu alasan nya.",0
2023-12-07T13:09:36Z,@teritristiandi1011,"saya awalnya sangat yakin pilih no 2. tapi di sini saya mulai gak yakin mau pilih no 2. cawapresnya kemana. meskipun gak di undang, harusnya mengajukan diri untuk hadir. soalnya semua orang pasti pengen denger gagasan nya <br>apalagi kalo di undang tapi gak datang. <br>tapi mungkin berhalangan hadir karena ada sesuatu kepentingan yg gak bisa di tinggalkan.  mudah&quot;an aja kayak gitu alasan nya.",0
2023-12-07T13:09:08Z,@vareldasa7528,"Cawapres dagelan, survey dagelan, pengamat politik dagelan baru tahu masyarakat nggak bisa dikibulin.",0
2023-12-07T13:08:52Z,@srirahayu4182,Alhamdulillah prof mahfudz &amp; Gus imin berani yaa datang sendiri tanpa di dampingi capres masing&quot; ❤❤❤,0
2023-12-07T13:07:45Z,@Aka-qg1fs,GIBRAN MANA WOYYY...??? WKWKWK,0
2023-12-07T13:06:53Z,@alvinabdiwana6406,Loh calonnya kan emang dua. Yg satunya cuma badut 😂,0
2023-12-07T13:06:18Z,@vareldasa7528,Ini cawapres beneran bukan cawapres dagelan.,0
2023-12-07T13:05:35Z,@wak-asahan4451,"Sebenarnya Pertumbuhan ekonomi Indonesia cukup baik dibandingkan dgn negara lainnya.Perlu fokus peningkatan lapangan pekerjaan, produksi daerah, kesehatan &amp; Pengembangan parawisata.",0
2023-12-07T13:05:33Z,@user-qo7wv7bm9z,Dari dulu janji manis realitanya petani selalu miskin,0
2023-12-07T13:02:09Z,@ZahraElvania-vv2uj,Mantap jawaban pak mahfud md  karena langsung dan tepat sasaran.,0
