publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T10:48:07Z,Victo Cindrakasih,banteng itu bodo plonga plongo😂,0
2023-11-01T10:48:02Z,Wahyuni Alfy,Yang harus diturunkan ketua MK itu......,0
2023-11-01T10:47:32Z,Suharjadi Linarsi,Bakal lihat matador di Indonesia ha ha ha,0
2023-11-01T10:45:54Z,Budi Awan,Bukan baliho PDI sja dcpot yg lain juga..berkmen yg cerdas dlu.dri video bukan PDI sja..sirik skli,0
2023-11-01T10:44:21Z,Eduardo Alves Rangel,Ganjar mafud di hati rakyat,0
2023-11-01T10:43:16Z,Hari Ramadhan,"Pertanyaannya sdh masuk waktu kampanye?<br>Sdh ada ijin pasang atribut partai?<br>Sudah sesuai tempat peruntukan?<br>Udah deh ga sa membesar2kan hal yg blm jelas.. kami rakyat ga butuh drama2,yg kami butuhkan ekonomi lancar,pembangunan lancar,drama2 minggat aja..",0
2023-11-01T10:43:14Z,Fajar Rizaluthoriq,Ketua mk aja gantiiii menyalahgunakan wewenanggg,0
2023-11-01T10:42:15Z,mr.  ben,Ayo bangun 😊<br>Saya ingin melihat kebrutalan nya&#39;😂😂😂,0
2023-11-01T10:41:14Z,Lecan_Lampung,Banteng sok berkuasa..baliho semua nya di tertipkan bkn cuma ganjar tp yg laen biasa aja,0
2023-11-01T10:40:52Z,Rizal,Ngomong seperti preman terminal,0
2023-11-01T10:39:00Z,tony cornelius,"Mantap boss, diskrininatf sgt jls ketika penguasa malikundng dtng ke sumbar, tdk ada atribut bacapres yg diturunkan???? banteng diam bkn berarti pengecut dan siap melawan rejim malikundang penghianat yg sdh kena toxic orba duda cerai hidup yg gila kekuasaan.. banteng sdh teruji di jaman orba walau nyawa banteng banyak korban.",1
2023-11-01T10:35:23Z,Agung Suheri,Sip itu memang watak banteng. Kalau cuma jakowi gibran kaesang bobby. Mau kluar dari PDIP. silahkan masa bodoh ...emang gue pikirin haaaaa..dulu gk ada kluarga jakowi .PDIP. . Tetap jaga  bro.,0
2023-11-01T10:33:51Z,Gombol,Baleho Gsnjar Mahfud mengganggu pandangan mata pak Lurah...,0
2023-11-01T10:32:57Z,uchiha Yagami,Watak banteng katanya brutal dan berbahaya.<br><br>Jangan diganggu.<br><br>Secara tidak sadar mengatakan jujur  mau berkata    watak ku brutal.<br><br>Ingat watak adalah sifat yg susah dirubah.<br>Cuma bisa di tutupi.<br><br>Mau di tutupi bagaimana pun klo brutal ya brutal.<br><br>Gitu kan maksud nya?<br><br>Ngeri kali <br><br>Kek gitu pengin nya mimpin 250 juta rakyat Indonesia,1
2023-11-01T10:31:17Z,Chandra Zaenal,Banteng Brutal ko mimpin indonesia.  Sudah ga laku banteng. Rakyat Indonesia setia bersama Prabowo yg kadernya santun dan berakhlakul karimah. Tidak kayak kader banteng yg brutal.,0
2023-11-01T10:28:55Z,izzat Suryawan,Masa nya Banten SDH berakhir di 2024😀😀,0
2023-11-01T10:24:19Z,CUDIL tea,gak enak d liat.. merusak pemandangan . Bagus d beresin.,0
2023-11-01T10:24:04Z,Safira Mardani,Enak gini jd terang gk kumuh. Nanti ada wkt nya sendiri.. mau kampaye tempel noh 1juta bendera gpp😂<br>Jd jangan baperrrr yaaaa..🤭,0
2023-11-01T10:22:52Z,Dayat,Pilpres 2024 Pilih Pasangan AMIN<br>Anies Muhaimin <br>Untuk Indonesia Lebih Baik dan Demokrasi Lebih Baik,0
2023-11-01T10:20:35Z,Jumadi Jumadi,Pokoknya turunkan siraja kodok,0
2023-11-01T10:17:23Z,samber nyowo,Bateng kalahnya sama joko Tingkir,0
2023-11-01T10:16:01Z,samber nyowo,Curi star kampanye,0
2023-11-01T10:14:06Z,Elias Javanine,Baperan,0
2023-11-01T10:12:11Z,Lalu Muhammad saleh,"Seru2an, panas2an, prang2an, serang2an..itung2 nonto lawak gratis😂😂😂",0
